,nodes neighbors,labels
485,"[[1, 6, 9, 11, 14], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], [1, 3, 4, 5, 7, 8, 10, 12, 13, 15], [1, 2, 4, 5, 7, 8, 10, 12, 13, 15], [1, 2, 3, 5, 7, 8, 10, 12, 13, 15], [1, 2, 3, 4, 7, 8, 10, 12, 13, 15], [0, 1, 9, 11, 14], [1, 2, 3, 4, 5, 8, 10, 12, 13, 15], [1, 2, 3, 4, 5, 7, 10, 12, 13, 15], [0, 1, 6, 11, 14], [1, 2, 3, 4, 5, 7, 8, 12, 13, 15], [0, 1, 6, 9, 14], [1, 2, 3, 4, 5, 7, 8, 10, 13, 15], [1, 2, 3, 4, 5, 7, 8, 10, 12, 15], [0, 1, 6, 9, 11], [1, 2, 3, 4, 5, 7, 8, 10, 12, 13]]",-1.0
486,"[[4, 6, 14, 15, 17, 20], [3, 5, 6, 8, 12, 17, 20, 21], [5, 13, 16, 19, 20], [1, 6, 8, 12, 17, 20, 21], [0, 6, 14, 15, 17, 20], [1, 2, 13, 16, 19, 20], [0, 1, 3, 4, 8, 12, 14, 15, 17, 20, 21], [9, 10, 11, 18, 20], [1, 3, 6, 12, 17, 20, 21], [7, 10, 11, 18, 20], [7, 9, 11, 18, 20], [7, 9, 10, 18, 20], [1, 3, 6, 8, 17, 20, 21], [2, 5, 16, 19, 20], [0, 4, 6, 15, 17, 20], [0, 4, 6, 14, 17, 20], [2, 5, 13, 19, 20], [0, 1, 3, 4, 6, 8, 12, 14, 15, 20, 21], [7, 9, 10, 11, 20], [2, 5, 13, 16, 20], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21], [1, 3, 6, 8, 12, 17, 20]]",-1.0
487,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 3, 4, 6, 7, 9, 10, 11], [0, 3, 5, 6, 7, 8], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 3, 6, 7, 9, 10, 11], [0, 2, 3, 6, 7, 8], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [0, 2, 3, 5, 6, 7], [0, 1, 3, 4, 6, 7, 10, 11], [0, 1, 3, 4, 6, 7, 9, 11], [0, 1, 3, 4, 6, 7, 9, 10]]",-1.0
488,"[[5, 12, 16, 31, 35], [3, 4, 9, 11, 13, 22, 23, 27, 28, 30, 35], [4, 17, 25, 29, 32, 33, 35, 36], [1, 4, 9, 11, 13, 22, 23, 27, 28, 30, 35], [1, 2, 3, 6, 7, 8, 9, 10, 11, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 32, 33, 34, 35, 36], [0, 12, 16, 31, 35], [4, 10, 14, 18, 34, 35], [4, 10, 15, 19, 20, 21, 24, 35], [4, 10, 18, 19, 20, 21, 26, 35], [1, 3, 4, 11, 13, 22, 23, 27, 28, 30, 35], [4, 6, 7, 8, 14, 15, 18, 19, 20, 21, 24, 26, 34, 35], [1, 3, 4, 9, 13, 22, 23, 27, 28, 30, 35], [0, 5, 16, 26, 31, 35], [1, 3, 4, 9, 11, 22, 23, 27, 28, 30, 35], [4, 6, 10, 18, 22, 34, 35], [4, 7, 10, 19, 20, 21, 24, 35], [0, 5, 12, 31, 35], [2, 4, 25, 29, 32, 33, 35, 36], [4, 6, 8, 10, 14, 19, 20, 21, 26, 34, 35], [4, 7, 8, 10, 15, 18, 20, 21, 24, 26, 35], [4, 7, 8, 10, 15, 18, 19, 21, 24, 26, 35], [4, 7, 8, 10, 15, 18, 19, 20, 24, 35], [1, 3, 4, 9, 11, 13, 14, 23, 27, 28, 30, 35], [1, 3, 4, 9, 11, 13, 22, 27, 28, 30, 35], [4, 7, 10, 15, 19, 20, 21, 35], [2, 4, 17, 29, 32, 33, 35, 36], [4, 8, 10, 12, 18, 19, 20, 35], [1, 3, 4, 9, 11, 13, 22, 23, 28, 30, 35], [1, 3, 4, 9, 11, 13, 22, 23, 27, 30, 35], [2, 4, 17, 25, 32, 33, 35, 36], [1, 3, 4, 9, 11, 13, 22, 23, 27, 28, 35], [0, 5, 12, 16, 35], [2, 4, 17, 25, 29, 33, 35, 36], [2, 4, 17, 25, 29, 32, 35, 36], [4, 6, 10, 14, 18, 35], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36], [2, 4, 17, 25, 29, 32, 33, 35]]",-1.0
489,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",-1.0
490,"[[1, 3, 4, 5, 7, 11], [0, 2, 3, 4, 5, 7, 11], [1, 4, 5, 6, 7, 8, 9, 10], [0, 1, 4, 5, 7, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [2, 4, 5, 7, 8, 9, 10], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [2, 4, 5, 6, 7, 9, 10], [2, 4, 5, 6, 7, 8, 10], [2, 4, 5, 6, 7, 8, 9], [0, 1, 3, 4, 5, 7]]",-1.0
491,"[[1, 6, 7, 8, 11, 12, 14, 15, 18, 20, 21], [0, 6, 7, 8, 11, 12, 14, 15, 18, 20, 21], [3, 4, 5, 7, 9, 10, 13, 16, 17, 19], [2, 4, 5, 7, 9, 10, 13, 16, 17, 19], [2, 3, 5, 7, 9, 10, 13, 16, 17, 19], [2, 3, 4, 7, 9, 10, 13, 16, 17, 19], [0, 1, 7, 8, 11, 12, 14, 15, 18, 20, 21], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 6, 7, 11, 12, 14, 15, 18, 20, 21], [2, 3, 4, 5, 7, 10, 13, 16, 17, 19], [2, 3, 4, 5, 7, 9, 13, 16, 17, 19], [0, 1, 6, 7, 8, 12, 14, 15, 18, 20, 21], [0, 1, 6, 7, 8, 11, 14, 15, 18, 20, 21], [2, 3, 4, 5, 7, 9, 10, 16, 17, 19], [0, 1, 6, 7, 8, 11, 12, 15, 18, 20, 21], [0, 1, 6, 7, 8, 11, 12, 14, 18, 20, 21], [2, 3, 4, 5, 7, 9, 10, 13, 17, 19], [2, 3, 4, 5, 7, 9, 10, 13, 16, 19], [0, 1, 6, 7, 8, 11, 12, 14, 15, 20, 21], [2, 3, 4, 5, 7, 9, 10, 13, 16, 17], [0, 1, 6, 7, 8, 11, 12, 14, 15, 18, 21], [0, 1, 6, 7, 8, 11, 12, 14, 15, 18, 20]]",-1.0
492,"[[3, 5, 8, 11, 12, 14, 17], [4, 5, 6, 10, 15], [5, 7, 9, 13, 16], [0, 5, 8, 11, 12, 14, 17], [1, 5, 6, 10, 15], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [1, 4, 5, 10, 15], [2, 5, 9, 13, 16], [0, 3, 5, 11, 12, 14, 17], [2, 5, 7, 13, 16], [1, 4, 5, 6, 15], [0, 3, 5, 8, 12, 14, 17], [0, 3, 5, 8, 11, 14, 17], [2, 5, 7, 9, 16], [0, 3, 5, 8, 11, 12, 17], [1, 4, 5, 6, 10], [2, 5, 7, 9, 13], [0, 3, 5, 8, 11, 12, 14]]",-1.0
493,"[[4, 5, 7, 8], [6, 7, 9, 11, 12], [3, 7, 10, 13], [2, 7, 10, 13], [0, 5, 7, 8], [0, 4, 7, 8], [1, 7, 9, 11, 12], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13], [0, 4, 5, 7], [1, 6, 7, 11, 12], [2, 3, 7, 13], [1, 6, 7, 9, 12], [1, 6, 7, 9, 11], [2, 3, 7, 10]]",-1.0
494,"[[1, 3, 5, 7, 9, 11], [0, 3, 4, 5, 7, 9, 11], [4, 5, 6, 8, 10], [0, 1, 5, 7, 9, 11], [1, 2, 5, 6, 8, 10], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [2, 4, 5, 8, 10], [0, 1, 3, 5, 9, 11], [2, 4, 5, 6, 10], [0, 1, 3, 5, 7, 11], [2, 4, 5, 6, 8], [0, 1, 3, 5, 7, 9]]",-1.0
495,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",-1.0
496,"[[1, 2, 3, 4, 6, 9, 14, 15, 16, 17, 21], [0, 2, 3, 4, 6, 9, 14, 15, 16, 17, 21], [0, 1, 3, 4, 6, 9, 14, 15, 16, 17, 21], [0, 1, 2, 4, 6, 9, 14, 15, 16, 17, 20, 21], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], [4, 11, 12, 18, 20, 22], [0, 1, 2, 3, 4, 9, 14, 15, 16, 17, 21], [4, 8, 10, 13, 19], [4, 7, 10, 13, 19], [0, 1, 2, 3, 4, 6, 14, 15, 16, 17, 21], [4, 7, 8, 13, 19], [4, 5, 12, 18, 20, 22], [4, 5, 11, 18, 20, 22], [4, 7, 8, 10, 19], [0, 1, 2, 3, 4, 6, 9, 15, 16, 17, 21], [0, 1, 2, 3, 4, 6, 9, 14, 16, 17, 21], [0, 1, 2, 3, 4, 6, 9, 14, 15, 17, 21], [0, 1, 2, 3, 4, 6, 9, 14, 15, 16, 21], [4, 5, 11, 12, 20, 22], [4, 7, 8, 10, 13], [3, 4, 5, 11, 12, 18, 22], [0, 1, 2, 3, 4, 6, 9, 14, 15, 16, 17], [4, 5, 11, 12, 18, 20]]",-1.0
497,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20, 21], [0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20, 21], [0, 1, 2, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20, 21], [0, 1, 2, 3, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20, 21], [0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20, 21], [0, 14, 17, 18, 19], [0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 15, 16, 20, 21], [0, 1, 2, 3, 4, 5, 7, 9, 10, 11, 12, 13, 15, 16, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 10, 11, 12, 13, 15, 16, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 11, 12, 13, 15, 16, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 12, 13, 15, 16, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 15, 16, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 15, 16, 20, 21], [0, 6, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 16, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 20, 21], [0, 6, 14, 18, 19], [0, 6, 14, 17, 19], [0, 6, 14, 17, 18], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 20]]",-1.0
498,"[[2, 3, 8, 10, 13, 15, 19], [3, 4, 9, 14, 16, 17, 18], [0, 3, 8, 10, 13, 15, 19], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [1, 3, 9, 14, 16, 17, 18], [3, 6, 7, 11, 12], [3, 5, 7, 11, 12], [3, 5, 6, 11, 12, 19], [0, 2, 3, 10, 13, 15, 19], [1, 3, 4, 14, 16, 17, 18], [0, 2, 3, 8, 13, 15, 19], [3, 5, 6, 7, 12], [3, 5, 6, 7, 11], [0, 2, 3, 8, 10, 15, 19], [1, 3, 4, 9, 16, 17, 18], [0, 2, 3, 8, 10, 13, 19], [1, 3, 4, 9, 14, 17, 18], [1, 3, 4, 9, 14, 16, 18], [1, 3, 4, 9, 14, 16, 17], [0, 2, 3, 7, 8, 10, 13, 15]]",-1.0
499,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]]",-1.0
500,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",1.0
501,"[[2, 3, 5, 6, 10], [4, 5, 7, 9, 13], [0, 3, 5, 6, 10], [0, 2, 5, 6, 10], [1, 5, 7, 9, 13], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13], [0, 2, 3, 5, 10], [1, 4, 5, 9, 13], [5, 11, 12], [1, 4, 5, 7, 13], [0, 2, 3, 5, 6], [5, 8, 12], [5, 8, 11], [1, 4, 5, 7, 9]]",1.0
502,"[[2, 6, 7, 10], [4, 7, 12], [0, 6, 7, 10], [5, 7, 8, 9, 11], [1, 7, 12], [3, 7, 8, 9, 11], [0, 2, 7, 10], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12], [3, 5, 7, 9, 11], [3, 5, 7, 8, 11], [0, 2, 6, 7], [3, 5, 7, 8, 9], [1, 4, 7]]",1.0
503,"[[3, 4, 6, 10, 11, 12], [8, 9, 11, 13, 14], [5, 7, 11], [0, 4, 6, 10, 11, 12], [0, 3, 6, 10, 11, 12], [2, 7, 11], [0, 3, 4, 10, 11, 12], [2, 5, 11], [1, 9, 11, 13, 14], [1, 8, 11, 13, 14], [0, 3, 4, 6, 11, 12], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14], [0, 3, 4, 6, 10, 11], [1, 8, 9, 11, 14], [1, 8, 9, 11, 13]]",1.0
504,"[[2, 4, 5, 6, 9, 10, 11, 12], [3, 6, 7, 8, 9, 11], [0, 4, 5, 6, 9, 10, 11, 12], [1, 6, 7, 8, 9, 11], [0, 2, 5, 6, 9, 10, 11, 12], [0, 2, 4, 6, 9, 10, 11, 12], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 6, 8, 9, 11], [1, 3, 6, 7, 9, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12], [0, 2, 4, 5, 6, 9, 11, 12], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12], [0, 2, 4, 5, 6, 9, 10, 11]]",1.0
505,"[[4, 8, 15, 16, 17, 18], [6, 8, 10, 21], [5, 7, 8, 11, 19], [8, 9, 14], [0, 8, 15, 16, 17], [2, 7, 8, 11, 19], [1, 8, 10, 21], [2, 5, 8, 11, 19], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [3, 8, 14], [1, 6, 8, 21], [2, 5, 7, 8, 19], [8, 13, 18, 20], [8, 12, 18, 20], [3, 8, 9], [0, 4, 8, 16, 17], [0, 4, 8, 15, 17], [0, 4, 8, 15, 16], [0, 8, 12, 13, 20], [2, 5, 7, 8, 11], [8, 12, 13, 18], [1, 6, 8, 10]]",1.0
506,"[[4, 6, 8, 10, 11], [2, 3, 4, 12], [1, 3, 4, 12], [1, 2, 4, 12], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12], [4, 7, 9], [0, 4, 8, 10, 11], [4, 5, 9], [0, 4, 6, 10, 11], [4, 5, 7], [0, 4, 6, 8, 11], [0, 4, 6, 8, 10], [1, 2, 3, 4]]",1.0
507,"[[3, 4, 7, 11, 13, 24], [6, 11, 15, 22, 26], [11, 18, 19, 21], [0, 4, 7, 11, 13, 24], [0, 3, 7, 11, 13, 24], [9, 11, 14, 17, 25], [1, 11, 15, 22, 26], [0, 3, 4, 11, 13, 24], [10, 11, 12, 16, 20, 23], [5, 11, 14, 17, 25], [8, 11, 12, 16, 20, 23], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [8, 10, 11, 16, 20, 23], [0, 3, 4, 7, 11, 24], [5, 9, 11, 17, 18, 25], [1, 6, 11, 22, 26], [8, 10, 11, 12, 20, 23], [5, 9, 11, 14, 25], [2, 11, 14, 19, 21, 25], [2, 11, 18, 21], [8, 10, 11, 12, 16, 23], [2, 11, 18, 19], [1, 6, 11, 15, 26], [8, 10, 11, 12, 16, 20], [0, 3, 4, 7, 11, 13], [5, 9, 11, 14, 17, 18], [1, 6, 11, 15, 22]]",1.0
508,"[[4, 5, 6, 7, 11, 13], [8, 10, 11, 12], [3, 9, 11, 14], [2, 9, 11, 14], [0, 5, 6, 7, 11, 13], [0, 4, 6, 7, 11, 13], [0, 4, 5, 7, 11, 13], [0, 4, 5, 6, 11, 13], [1, 10, 11, 12], [2, 3, 11, 14], [1, 8, 11, 12], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14], [1, 8, 10, 11], [0, 4, 5, 6, 7, 11], [2, 3, 9, 11]]",1.0
509,"[[1, 3, 5, 6, 9, 10], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [1, 4, 7, 8, 11], [0, 1, 5, 6, 9, 10], [1, 2, 7, 8, 11], [0, 1, 3, 6, 9, 10], [0, 1, 3, 5, 9, 10], [1, 2, 4, 8, 11], [1, 2, 4, 7, 11], [0, 1, 3, 5, 6, 10], [0, 1, 3, 5, 6, 9], [1, 2, 4, 7, 8]]",1.0
510,"[[1, 2, 4, 10, 13], [0, 2, 4, 10, 13], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13], [2, 7, 8, 9, 12], [0, 1, 2, 10, 13], [2, 6, 11], [2, 5, 11], [2, 3, 8, 9, 12], [2, 3, 7, 9, 12], [2, 3, 7, 8, 12], [0, 1, 2, 4, 13], [2, 5, 6], [2, 3, 7, 8, 9], [0, 1, 2, 4, 10]]",1.0
511,"[[1, 4, 14, 15], [0, 4, 14, 15], [5, 9, 11, 12, 15], [7, 10, 15], [0, 1, 14, 15], [2, 9, 11, 12, 15], [8, 13, 15], [3, 10, 15], [6, 13, 15], [2, 5, 11, 12, 15], [3, 7, 15], [2, 5, 9, 12, 15], [2, 5, 9, 11, 15], [6, 8, 15], [0, 1, 4, 15], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]",1.0
512,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 25, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 26], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]]",1.0
